uni	pathway	url
P38571	LDL-mediated lipid transport	http://reactome.org/PathwayBrowser/#/R-HSA-171052
P38606	ROS, RNS production in response to bacteria	http://reactome.org/PathwayBrowser/#/R-HSA-1222556
P38606	Insulin receptor recycling	http://reactome.org/PathwayBrowser/#/R-HSA-77387
P38606	Transferrin endocytosis and recycling	http://reactome.org/PathwayBrowser/#/R-HSA-917977
P38606	Ion channel transport	http://reactome.org/PathwayBrowser/#/R-HSA-983712
P38646	Mitochondrial protein import	http://reactome.org/PathwayBrowser/#/R-HSA-1268020
P38646	Regulation of HSF1-mediated heat shock response	http://reactome.org/PathwayBrowser/#/R-HSA-3371453
P38919	Cleavage of Growing Transcript in the Termination Region 	http://reactome.org/PathwayBrowser/#/R-HSA-109688
P38919	ISG15 antiviral mechanism	http://reactome.org/PathwayBrowser/#/R-HSA-1169408
P38919	Transport of Mature mRNA derived from an Intron-Containing Transcript	http://reactome.org/PathwayBrowser/#/R-HSA-159236
P38919	Deadenylation of mRNA	http://reactome.org/PathwayBrowser/#/R-HSA-429947
P38919	mRNA Splicing - Major Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-72163
P38919	mRNA 3'-end processing	http://reactome.org/PathwayBrowser/#/R-HSA-72187
P38919	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975957
P38936	SCF(Skp2)-mediated degradation of p27/p21	http://reactome.org/PathwayBrowser/#/R-HSA-187577
P38936	AKT phosphorylates targets in the cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-198323
P38936	Senescence-Associated Secretory Phenotype (SASP)	http://reactome.org/PathwayBrowser/#/R-HSA-2559582
P38936	DNA Damage/Telomere Stress Induced Senescence	http://reactome.org/PathwayBrowser/#/R-HSA-2559586
P38936	Constitutive Signaling by AKT1 E17K in Cancer	http://reactome.org/PathwayBrowser/#/R-HSA-5674400
P38936	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	http://reactome.org/PathwayBrowser/#/R-HSA-6804116
P38936	Orc1 removal from chromatin	http://reactome.org/PathwayBrowser/#/R-HSA-68949
P38936	Cyclin E associated events during G1/S transition 	http://reactome.org/PathwayBrowser/#/R-HSA-69202
P38936	Cyclin D associated events in G1	http://reactome.org/PathwayBrowser/#/R-HSA-69231
P38936	p53-Dependent G1 DNA Damage Response	http://reactome.org/PathwayBrowser/#/R-HSA-69563
P38936	Cyclin A:Cdk2-associated events at S phase entry	http://reactome.org/PathwayBrowser/#/R-HSA-69656
P38936	Transcriptional  activation of  cell cycle inhibitor p21 	http://reactome.org/PathwayBrowser/#/R-HSA-69895
P38936	The role of GTSE1 in G2/M progression after G2 checkpoint	http://reactome.org/PathwayBrowser/#/R-HSA-8852276
P38936	TFAP2 (AP-2) family regulates transcription of cell cycle factors	http://reactome.org/PathwayBrowser/#/R-HSA-8866911
P39019	L13a-mediated translational silencing of Ceruloplasmin expression	http://reactome.org/PathwayBrowser/#/R-HSA-156827
P39019	Peptide chain elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156902
P39019	SRP-dependent cotranslational protein targeting to membrane	http://reactome.org/PathwayBrowser/#/R-HSA-1799339
P39019	SRP-dependent cotranslational protein targeting to membrane	http://reactome.org/PathwayBrowser/#/R-HSA-1799339
P39019	Viral mRNA Translation	http://reactome.org/PathwayBrowser/#/R-HSA-192823
P39019	Selenocysteine synthesis	http://reactome.org/PathwayBrowser/#/R-HSA-2408557
P39019	Major pathway of rRNA processing in the nucleolus and cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-6791226
P39019	Translation initiation complex formation	http://reactome.org/PathwayBrowser/#/R-HSA-72649
P39019	Translation initiation complex formation	http://reactome.org/PathwayBrowser/#/R-HSA-72649
P39019	Formation of a pool of free 40S subunits	http://reactome.org/PathwayBrowser/#/R-HSA-72689
P39019	Formation of the ternary complex, and subsequently, the 43S complex	http://reactome.org/PathwayBrowser/#/R-HSA-72695
P39019	Ribosomal scanning and start codon recognition	http://reactome.org/PathwayBrowser/#/R-HSA-72702
P39019	GTP hydrolysis and joining of the 60S ribosomal subunit	http://reactome.org/PathwayBrowser/#/R-HSA-72706
P39019	Eukaryotic Translation Termination	http://reactome.org/PathwayBrowser/#/R-HSA-72764
P39019	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975956
P39019	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975957
P39023	L13a-mediated translational silencing of Ceruloplasmin expression	http://reactome.org/PathwayBrowser/#/R-HSA-156827
P39023	Peptide chain elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156902
P39023	SRP-dependent cotranslational protein targeting to membrane	http://reactome.org/PathwayBrowser/#/R-HSA-1799339
P39023	SRP-dependent cotranslational protein targeting to membrane	http://reactome.org/PathwayBrowser/#/R-HSA-1799339
P39023	Viral mRNA Translation	http://reactome.org/PathwayBrowser/#/R-HSA-192823
P39023	Selenocysteine synthesis	http://reactome.org/PathwayBrowser/#/R-HSA-2408557
P39023	Major pathway of rRNA processing in the nucleolus and cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-6791226
P39023	Formation of a pool of free 40S subunits	http://reactome.org/PathwayBrowser/#/R-HSA-72689
P39023	GTP hydrolysis and joining of the 60S ribosomal subunit	http://reactome.org/PathwayBrowser/#/R-HSA-72706
P39023	Eukaryotic Translation Termination	http://reactome.org/PathwayBrowser/#/R-HSA-72764
P39023	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975956
P39023	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975957
P39059	Collagen degradation	http://reactome.org/PathwayBrowser/#/R-HSA-1442490
P39059	Collagen biosynthesis and modifying enzymes	http://reactome.org/PathwayBrowser/#/R-HSA-1650814
P39059	Assembly of collagen fibrils and other multimeric structures	http://reactome.org/PathwayBrowser/#/R-HSA-2022090
P39060	Collagen degradation	http://reactome.org/PathwayBrowser/#/R-HSA-1442490
P39060	Activation of Matrix Metalloproteinases	http://reactome.org/PathwayBrowser/#/R-HSA-1592389
P39060	Collagen biosynthesis and modifying enzymes	http://reactome.org/PathwayBrowser/#/R-HSA-1650814
P39060	Assembly of collagen fibrils and other multimeric structures	http://reactome.org/PathwayBrowser/#/R-HSA-2022090
P39060	Integrin cell surface interactions	http://reactome.org/PathwayBrowser/#/R-HSA-216083
P39060	Laminin interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000157
P39086	Activation of Na-permeable Kainate Receptors	http://reactome.org/PathwayBrowser/#/R-HSA-451307
P39086	Activation of Ca-permeable Kainate Receptor	http://reactome.org/PathwayBrowser/#/R-HSA-451308
P39656	SRP-dependent cotranslational protein targeting to membrane	http://reactome.org/PathwayBrowser/#/R-HSA-1799339
P39656	Asparagine N-linked glycosylation	http://reactome.org/PathwayBrowser/#/R-HSA-446203
P39656	Neutrophil degranulation	http://reactome.org/PathwayBrowser/#/R-HSA-6798695
P39656	Advanced glycosylation endproduct receptor signaling	http://reactome.org/PathwayBrowser/#/R-HSA-879415
P39687	HuR (ELAVL1) binds and stabilizes mRNA	http://reactome.org/PathwayBrowser/#/R-HSA-450520
P39748	POLB-Dependent Long Patch Base Excision Repair	http://reactome.org/PathwayBrowser/#/R-HSA-110362
P39748	Early Phase of HIV Life Cycle	http://reactome.org/PathwayBrowser/#/R-HSA-162594
P39748	Removal of the Flap Intermediate from the C-strand	http://reactome.org/PathwayBrowser/#/R-HSA-174437
P39748	PCNA-Dependent Long Patch Base Excision Repair	http://reactome.org/PathwayBrowser/#/R-HSA-5651801
P39748	HDR through MMEJ (alt-NHEJ)	http://reactome.org/PathwayBrowser/#/R-HSA-5685939
P39748	Removal of the Flap Intermediate	http://reactome.org/PathwayBrowser/#/R-HSA-69166
P39877	Acyl chain remodelling of PC	http://reactome.org/PathwayBrowser/#/R-HSA-1482788
P39877	Acyl chain remodelling of PS	http://reactome.org/PathwayBrowser/#/R-HSA-1482801
P39877	Acyl chain remodelling of PE	http://reactome.org/PathwayBrowser/#/R-HSA-1482839
P39877	Acyl chain remodelling of PI	http://reactome.org/PathwayBrowser/#/R-HSA-1482922
P39877	Acyl chain remodelling of PG	http://reactome.org/PathwayBrowser/#/R-HSA-1482925
P39877	Synthesis of PA	http://reactome.org/PathwayBrowser/#/R-HSA-1483166
P39880	Signaling by cytosolic FGFR1 fusion mutants	http://reactome.org/PathwayBrowser/#/R-HSA-1839117
P39880	Signaling by FGFR1 in disease	http://reactome.org/PathwayBrowser/#/R-HSA-5655302
P39900	Collagen degradation	http://reactome.org/PathwayBrowser/#/R-HSA-1442490
P39900	Degradation of the extracellular matrix	http://reactome.org/PathwayBrowser/#/R-HSA-1474228
P39900	Degradation of the extracellular matrix	http://reactome.org/PathwayBrowser/#/R-HSA-1474228
P39905	NCAM1 interactions	http://reactome.org/PathwayBrowser/#/R-HSA-419037
P39905	RAF/MAP kinase cascade	http://reactome.org/PathwayBrowser/#/R-HSA-5673001
P39905	RET signaling	http://reactome.org/PathwayBrowser/#/R-HSA-8853659
P40123	Role of Abl in Robo-Slit signaling	http://reactome.org/PathwayBrowser/#/R-HSA-428890
P40126	Melanin biosynthesis	http://reactome.org/PathwayBrowser/#/R-HSA-5662702
P40136	Uptake and function of anthrax toxins	http://reactome.org/PathwayBrowser/#/R-HSA-5210891
P40145	Glucagon signaling in metabolic regulation	http://reactome.org/PathwayBrowser/#/R-HSA-163359
P40145	PKA activation	http://reactome.org/PathwayBrowser/#/R-HSA-163615
P40145	PKA activation in glucagon signalling	http://reactome.org/PathwayBrowser/#/R-HSA-164378
P40145	Adenylate cyclase activating pathway	http://reactome.org/PathwayBrowser/#/R-HSA-170660
P40145	Adenylate cyclase inhibitory pathway	http://reactome.org/PathwayBrowser/#/R-HSA-170670
P40145	Adenylate cyclase inhibitory pathway	http://reactome.org/PathwayBrowser/#/R-HSA-170670
P40145	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	http://reactome.org/PathwayBrowser/#/R-HSA-381676
P40145	G alpha (s) signalling events	http://reactome.org/PathwayBrowser/#/R-HSA-418555
P40145	G alpha (s) signalling events	http://reactome.org/PathwayBrowser/#/R-HSA-418555
P40145	G alpha (i) signalling events	http://reactome.org/PathwayBrowser/#/R-HSA-418594
P40145	G alpha (z) signalling events	http://reactome.org/PathwayBrowser/#/R-HSA-418597
P40145	G alpha (z) signalling events	http://reactome.org/PathwayBrowser/#/R-HSA-418597
P40145	Vasopressin regulates renal water homeostasis via Aquaporins	http://reactome.org/PathwayBrowser/#/R-HSA-432040
P40145	CREB phosphorylation through the activation of Adenylate Cyclase	http://reactome.org/PathwayBrowser/#/R-HSA-442720
P40145	Hedgehog 'off' state	http://reactome.org/PathwayBrowser/#/R-HSA-5610787
P40189-1	Interleukin-6 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-1059683
P40189-1	MAPK3 (ERK1) activation	http://reactome.org/PathwayBrowser/#/R-HSA-110056
P40189-1	MAPK1 (ERK2) activation	http://reactome.org/PathwayBrowser/#/R-HSA-112411
P40189-2	Interleukin-6 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-1059683
P40189	Interleukin-6 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-1059683
P40189	Interleukin-6 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-1059683
P40189	IL-6-type cytokine receptor ligand interactions	http://reactome.org/PathwayBrowser/#/R-HSA-6788467
P40197	Intrinsic Pathway of Fibrin Clot Formation	http://reactome.org/PathwayBrowser/#/R-HSA-140837
P40197	GP1b-IX-V activation signalling	http://reactome.org/PathwayBrowser/#/R-HSA-430116
P40197	Platelet Adhesion to exposed collagen	http://reactome.org/PathwayBrowser/#/R-HSA-75892
P40197	Platelet Aggregation (Plug Formation)	http://reactome.org/PathwayBrowser/#/R-HSA-76009
P40198	Neutrophil degranulation	http://reactome.org/PathwayBrowser/#/R-HSA-6798695
P40199	Fibronectin matrix formation	http://reactome.org/PathwayBrowser/#/R-HSA-1566977
P40199	Cell surface interactions at the vascular wall	http://reactome.org/PathwayBrowser/#/R-HSA-202733
P40199	Neutrophil degranulation	http://reactome.org/PathwayBrowser/#/R-HSA-6798695
P40200	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	http://reactome.org/PathwayBrowser/#/R-HSA-198933
P40222	Signaling by Interleukins	http://reactome.org/PathwayBrowser/#/R-HSA-449147
P40225	Platelet Aggregation (Plug Formation)	http://reactome.org/PathwayBrowser/#/R-HSA-76009
P40227	Prefoldin mediated transfer of substrate  to CCT/TriC	http://reactome.org/PathwayBrowser/#/R-HSA-389957
P40227	Formation of tubulin folding intermediates by CCT/TriC	http://reactome.org/PathwayBrowser/#/R-HSA-389960
P40227	Folding of actin by CCT/TriC	http://reactome.org/PathwayBrowser/#/R-HSA-390450
P40227	Association of TriC/CCT with target proteins during biosynthesis	http://reactome.org/PathwayBrowser/#/R-HSA-390471
P40227	Association of TriC/CCT with target proteins during biosynthesis	http://reactome.org/PathwayBrowser/#/R-HSA-390471
P40227	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	http://reactome.org/PathwayBrowser/#/R-HSA-6814122
P40238	Platelet Aggregation (Plug Formation)	http://reactome.org/PathwayBrowser/#/R-HSA-76009
P40259	CD22 mediated BCR regulation	http://reactome.org/PathwayBrowser/#/R-HSA-5690714
P40259	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	http://reactome.org/PathwayBrowser/#/R-HSA-983695
P40259	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	http://reactome.org/PathwayBrowser/#/R-HSA-983695
P40261	Methylation	http://reactome.org/PathwayBrowser/#/R-HSA-156581
P40261	Metabolism of ingested SeMet, Sec, MeSec into H2Se	http://reactome.org/PathwayBrowser/#/R-HSA-2408508
P40305	Interferon alpha/beta signaling	http://reactome.org/PathwayBrowser/#/R-HSA-909733
P40306	Activation of NF-kappaB in B cells	http://reactome.org/PathwayBrowser/#/R-HSA-1169091
P40306	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	http://reactome.org/PathwayBrowser/#/R-HSA-1234176
P40306	ER-Phagosome pathway	http://reactome.org/PathwayBrowser/#/R-HSA-1236974
P40306	Cross-presentation of soluble exogenous antigens (endosomes)	http://reactome.org/PathwayBrowser/#/R-HSA-1236978
P40306	Autodegradation of Cdh1 by Cdh1:APC/C	http://reactome.org/PathwayBrowser/#/R-HSA-174084
P40306	SCF-beta-TrCP mediated degradation of Emi1	http://reactome.org/PathwayBrowser/#/R-HSA-174113
P40306	APC/C:Cdc20 mediated degradation of Securin	http://reactome.org/PathwayBrowser/#/R-HSA-174154
P40306	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	http://reactome.org/PathwayBrowser/#/R-HSA-174178
P40306	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	http://reactome.org/PathwayBrowser/#/R-HSA-174184
P40306	Vpu mediated degradation of CD4	http://reactome.org/PathwayBrowser/#/R-HSA-180534
P40306	Vif-mediated degradation of APOBEC3G	http://reactome.org/PathwayBrowser/#/R-HSA-180585
P40306	SCF(Skp2)-mediated degradation of p27/p21	http://reactome.org/PathwayBrowser/#/R-HSA-187577
P40306	Degradation of beta-catenin by the destruction complex	http://reactome.org/PathwayBrowser/#/R-HSA-195253
P40306	Downstream TCR signaling	http://reactome.org/PathwayBrowser/#/R-HSA-202424
P40306	Regulation of activated PAK-2p34 by proteasome mediated degradation	http://reactome.org/PathwayBrowser/#/R-HSA-211733
P40306	Separation of Sister Chromatids	http://reactome.org/PathwayBrowser/#/R-HSA-2467813
P40306	FCERI mediated NF-kB activation	http://reactome.org/PathwayBrowser/#/R-HSA-2871837
P40306	Autodegradation of the E3 ubiquitin ligase COP1	http://reactome.org/PathwayBrowser/#/R-HSA-349425
P40306	Regulation of ornithine decarboxylase (ODC)	http://reactome.org/PathwayBrowser/#/R-HSA-350562
P40306	ABC-family proteins mediated transport	http://reactome.org/PathwayBrowser/#/R-HSA-382556
P40306	AUF1 (hnRNP D0) binds and destabilizes mRNA	http://reactome.org/PathwayBrowser/#/R-HSA-450408
P40306	Asymmetric localization of PCP proteins	http://reactome.org/PathwayBrowser/#/R-HSA-4608870
P40306	Degradation of AXIN	http://reactome.org/PathwayBrowser/#/R-HSA-4641257
P40306	Degradation of DVL	http://reactome.org/PathwayBrowser/#/R-HSA-4641258
P40306	Hedgehog ligand biogenesis	http://reactome.org/PathwayBrowser/#/R-HSA-5358346
P40306	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	http://reactome.org/PathwayBrowser/#/R-HSA-5362768
P40306	Dectin-1 mediated noncanonical NF-kB signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5607761
P40306	CLEC7A (Dectin-1) signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5607764
P40306	Degradation of GLI1 by the proteasome	http://reactome.org/PathwayBrowser/#/R-HSA-5610780
P40306	Degradation of GLI2 by the proteasome	http://reactome.org/PathwayBrowser/#/R-HSA-5610783
P40306	GLI3 is processed to GLI3R by the proteasome	http://reactome.org/PathwayBrowser/#/R-HSA-5610785
P40306	Hedgehog 'on' state	http://reactome.org/PathwayBrowser/#/R-HSA-5632684
P40306	Regulation of RAS by GAPs	http://reactome.org/PathwayBrowser/#/R-HSA-5658442
P40306	TNFR2 non-canonical NF-kB pathway	http://reactome.org/PathwayBrowser/#/R-HSA-5668541
P40306	NIK-->noncanonical NF-kB signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5676590
P40306	Defective CFTR causes cystic fibrosis	http://reactome.org/PathwayBrowser/#/R-HSA-5678895
P40306	MAPK6/MAPK4 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5687128
P40306	UCH proteinases	http://reactome.org/PathwayBrowser/#/R-HSA-5689603
P40306	Ub-specific processing proteases	http://reactome.org/PathwayBrowser/#/R-HSA-5689880
P40306	CDT1 association with the CDC6:ORC:origin complex	http://reactome.org/PathwayBrowser/#/R-HSA-68827
P40306	Orc1 removal from chromatin	http://reactome.org/PathwayBrowser/#/R-HSA-68949
P40306	CDK-mediated phosphorylation and removal of Cdc6	http://reactome.org/PathwayBrowser/#/R-HSA-69017
P40306	Ubiquitin-dependent degradation of Cyclin D1	http://reactome.org/PathwayBrowser/#/R-HSA-69229
